----------------------------798113519267437308992675
Content-Disposition: form-data; name="file"; filename="transactions.csv"
Content-Type: text/csv

Date,Description,Original Description,Amount,Type,Parent Category,Category,Account,Tags,Memo,Pending
2/3/24,Walmart,WAL-MART #5957,39.15,Debit,Food & Dining,Groceries,Chase Freedom,,,false
2/3/24,Flyteco Brewing,FlyteCo Brewing,6.72,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
2/2/24,Safeway,SAFEWAY #2246,11.36,Debit,Food & Dining,Groceries,Chase Freedom,,,false
2/2/24,Payment,AUTOPAY PAYMENT - THANK YOU,78,Credit,Transfer,Credit Card Payment,Blue Cash Everyday®,,AUTOPAY PAYMENT - THANK YOU,false
2/2/24,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,342,Debit,Financial,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
2/2/24,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,300,Debit,Financial,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
2/2/24,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,33.96,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
2/1/24,Mobile Deposit,Deposit - Mobile Banking,1305,Credit,Income,Income,6554 * Member Advantage Checking,,Mobile Banking,false
2/1/24,Airbnb,AIRBNB  HMCRS8BRBY,526.61,Debit,Travel,Travel,Chase Freedom,,,false
2/1/24,Honey Hill Cafe,SQ *HONEY HILL CAFE,14.02,Debit,Food & Dining,Coffee Shops,Chase Sapphire Preferred,,,false
2/1/24,Transfer to Savings Account 1856,Withdrawal - Online Banking Transfer To XXXXXX1856 SAV,50,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1856 SAV,false
2/1/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,50,Credit,Transfer,Transfer,1856 * Member Advantage Savings,,Online Banking Transfer from XXXXXX6554 CK,false
2/1/24,Doppio Coffee,SQ *DOPPIO COFFEE,6.17,Debit,Food & Dining,Coffee Shops,Chase Sapphire Preferred,,,false
2/1/24,Patreon,Patreon* Membership,5,Debit,Personal Care,Kyle,Chase Freedom,,,false
2/1/24,Health,SCL HEALTH RSC PB,211.39,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
2/1/24,Automatic Payment,AUTOMATIC PAYMENT - THANK,33.96,Credit,Transfer,Transfer,Chase Sapphire Preferred,,,false
2/1/24,Annual Membership Fee,ANNUAL MEMBERSHIP FEE,99,Debit,Uncategorized,Membership Fees,B. BOYD,Business,,false
2/1/24,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Financial,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
1/31/24,King Soopers,KING SOOPERS,238.84,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/31/24,Regal Cinemas,REGAL CINEMAS INC,76.32,Debit,Entertainment,Entertainment,Chase Freedom,,,false
1/31/24,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Financial,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
1/31/24,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 143010,4102.37,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 143010 ,false
1/30/24,Flyteco Brewing,FlyteCo Brewing,11.69,Debit,Food & Dining,Coffee Shops,Chase Sapphire Preferred,,,false
1/30/24,Act Denver Parks,ACT*Denver Parks &,26,Debit,Kids,Kids Activities,Chase Freedom,,,false
1/30/24,King Soopers,KING SOOPERS 0724 FUEL,19.19,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
1/29/24,Recreation.gov,RECREATION.GOV,105,Debit,Travel,Travel,Chase Freedom,,,false
1/29/24,Uchealth,UCHEALTH,55,Debit,Health & Fitness,Doctor,Chase Sapphire Preferred,,,false
1/29/24,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
1/29/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
1/27/24,Interest Income,Dividend/Interest,1.96,Credit,Income,Interest Income,1864 * Member Advantage Checking,,,false
1/27/24,Interest Income,Dividend/Interest,3.46,Credit,Income,Interest Income,1856 * Member Advantage Savings,,,false
1/26/24,Amazon,AMZN Mktp US*R03RS50L2,26.44,Debit,Shopping,Groceries,Chase Freedom,,,false
1/26/24,Amazon,AMZN Mktp US*R02Y02LA1,42.74,Debit,Shopping,Groceries,Chase Freedom,,,false
1/26/24,Amazon,AMZN Mktp US*R01L73ZR1,32.03,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/26/24,Safeway,SAFEWAY #2246,18.61,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/26/24,Trader Joe's,TRADER JOE S #300,18.84,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/26/24,Walmart,WAL-MART #6178,7.06,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
1/26/24,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Gifts & Donations,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
1/26/24,eBay,External Deposit - eBay Com2HTSPU3Y  - PAYMENTS  NTE*ZZZ*PXXXXXX7284\\ D6CZPSLSFYZBK6H,124.69,Credit,Personal Care,Kyle,6554 * Member Advantage Checking,,eBay Com2HTSPU3Y  - PAYMENTS  NTE*ZZZ*PXXXXXX7284\\ D6CZPSLSFYZBK6H,false
1/25/24,Flights Wine & Coffee,TST* FLIGHTS WINE & COFFE,8,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
1/25/24,Bikeflights.com,BIKEFLIGHTS.COM,60.23,Debit,Personal Care,Kyle,Chase Freedom,,,false
1/24/24,Safeway,SAFEWAY #2246,14.77,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
1/23/24,King Soopers,KING SOOPERS,158.56,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/23/24,CVS,CVS/PHARMACY #11195,57.2,Debit,Health & Fitness,Doctor,Chase Sapphire Preferred,,,false
1/23/24,Amazon,Amazon.com*R054X8X10,9.91,Debit,Shopping,House Projects,Chase Freedom,,,false
1/23/24,The Home Depot,THE HOME DEPOT 1526,133.55,Debit,Home,House Projects,Chase Sapphire Preferred,,,false
1/23/24,The Navigators,External Withdrawal - THE NAVIGATORS 1192024R - DONOR EFT,75,Debit,Gifts & Donations,Tithe,6554 * Member Advantage Checking,,THE NAVIGATORS 1192024R - DONOR EFT ,false
1/22/24,Amazon,AMZN Mktp US*R07B811C0,26.38,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/22/24,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAYBUS,822.96,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAYBUS ,false
1/22/24,King Soopers,KING SOOPERS 0724 FUEL,28.04,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
1/22/24,King Soopers,KING SOOPERS 0124,5.28,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
1/22/24,Transfer to Venmo,External Withdrawal - VENMO  - PAYMENT,425,Debit,Home,Home Services,1864 * Member Advantage Checking,,VENMO  - PAYMENT ,false
1/21/24,Safeway,SAFEWAY #2246,33.04,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
1/21/24,Amazon,AMZN Mktp US*R873U21K1,14.41,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/20/24,Amazon,AMZN Mktp US,31.42,Credit,Shopping,Kyle,Chase Freedom,,,false
1/20/24,Amazon,AMZN Mktp US,14.79,Credit,Shopping,Gift,Chase Freedom,,,false
1/20/24,Amazon,AMZN Mktp US,27.19,Credit,Shopping,Kyle,Chase Freedom,,,false
1/20/24,Amazon,Amazon.com,27.4,Credit,Shopping,Kyle,Chase Freedom,,,false
1/20/24,Flyteco Brewing,FlyteCo Brewing,6.97,Debit,Food & Dining,Coffee Shops,Chase Freedom,,,false
1/20/24,Interest Income,Dividend/Interest,2.84,Credit,Income,Interest Income,6554 * Member Advantage Checking,,,false
1/20/24,Interest Income,Dividend/Interest,2.89,Credit,Income,Interest Income,6546 * Member Advantage Savings,,,false
1/19/24,Amazon,AMZN Mktp US*R827E3421,13.33,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/19/24,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,425,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
1/19/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,425,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
1/19/24,Automatic Payment,AUTOMATIC PAYMENT - THANK,822.96,Credit,Transfer,Transfer,B. BOYD,Business,,false
1/19/24,Park Keystone Lots,PARK KEYSTONE LOTS,25.35,Debit,Entertainment,Skiing,Chase Freedom,,,false
1/18/24,Trader Joe's,TRADER JOE S #300,62.15,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/18/24,Transfer to Venmo,External Withdrawal - VENMO  - PAYMENT,60,Debit,Gifts & Donations,Gift,6554 * Member Advantage Checking,,VENMO  - PAYMENT ,false
1/17/24,King Soopers,KING SOOPERS,225.01,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/17/24,Amazon,Amazon.com*R843S5FZ2,16.79,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/17/24,Mbi Setl,External Withdrawal - MBI  - SETL,226.62,Debit,Health & Fitness,Doctor,6554 * Member Advantage Checking,,MBI  - SETL ,false
1/16/24,Bank of America MasterCard,External Withdrawal - BK OF AMER MC  - ONLINE PMT,162,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,BK OF AMER MC  - ONLINE PMT ,false
1/16/24,King Soopers,KING SOOPERS 0724 FUEL,26.49,Debit,Auto & Transport,Gas,Chase Freedom,,,false
1/16/24,Amazon,AMZN Mktp US*RT0YE09Q2,6.7,Debit,Shopping,House Projects,Chase Freedom,,,false
1/16/24,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Gifts & Donations,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
1/15/24,SupplyHouse,SUPPLYHOUSE.COM,9.45,Debit,Home,House Projects,Chase Freedom,,,false
1/15/24,12th Avenue Ace,12TH AVENUE ACE,11.16,Debit,Home,House Projects,Chase Sapphire Preferred,,,false
1/15/24,Safeway,SAFEWAY #2246,40.72,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/15/24,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
1/15/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
1/15/24,American Heart,AMERICAN HEART SW,25,Debit,Income,Reimbursement,Chase Freedom,,,false
1/14/24,Strong Towns Member,STRONG TOWNS MEMBER,5.7,Debit,Uncategorized,Kyle,Chase Sapphire Preferred,,,false
1/14/24,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
1/14/24,Pioneers,PIONEERS USA,25,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
1/12/24,Talulah Jones,TALULAH JONES,10.88,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
1/12/24,Trader Joe's,TRADER JOE S #300,62.63,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/12/24,Wells Fargo Credit Card,External Withdrawal - WF Credit Card  - AUTO PAY,52.65,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,WF Credit Card  - AUTO PAY ,false
1/12/24,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 731505,4138.92,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 731505 ,false
1/11/24,Mobile Deposit,Deposit - Mobile Banking,25,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,Mobile Banking,false
1/11/24,Mobile Deposit,Deposit - Mobile Banking,25,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,Mobile Banking,false
1/11/24,Denver Excise Tax Web,DENVER EXCISE TAX WEB,37.36,Debit,Taxes,Taxes,Chase Freedom,,,false
1/11/24,American Heart,AMERICAN HEART SW,25,Debit,Income,Reimbursement,Chase Freedom,,,false
1/11/24,Comcast,COMCAST CABLE COMM  800-COMCAST         CO,78,Debit,Bills & Utilities,Utilities,Blue Cash Everyday®,,COMCAST CABLE COMM  800-COMCAST         CO,false
1/11/24,Pat Schonberger Onlne Transfer Receiver,External Withdrawal - PAT SCHONBERGER ONLNE TRNSFR88871085 - RECEIVER,579.96,Debit,Home,HELOC - Schonberger,6554 * Member Advantage Checking,,PAT SCHONBERGER ONLNE TRNSFR88871085 - RECEIVER ,false
1/10/24,Tumble Haus,TUMBLE HAUS,25,Debit,Kids,Kids,Chase Freedom,,,false
1/10/24,Thai Basil,THAI BASIL,27.05,Debit,Income,Reimbursement,Chase Freedom,,,false
1/10/24,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,50,Debit,Financial,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
1/9/24,King Soopers,KING SOOPERS,118.49,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/9/24,Jiffyshirts.com,JIFFYSHIRTS.COM,66.2,Debit,Personal Care,Kyle,Chase Freedom,,,false
1/9/24,Trader Joe's,TRADER JOE S #300,35.53,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/9/24,Online,CO DRIVER SRVS ONLINE,32.33,Debit,Uncategorized,Membership Fees,Chase Freedom,,,false
1/9/24,Transfer to Venmo,External Withdrawal - VENMO  - PAYMENT,75,Debit,Gifts & Donations,Gift,6554 * Member Advantage Checking,,VENMO  - PAYMENT ,false
1/9/24,Expensify,"External Deposit - Outer Labs, Inc.  - Expensify",103.79,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,"Outer Labs, Inc.  - Expensify ",false
1/8/24,King Soopers,KING SOOPERS 0724 FUEL,41.16,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
1/8/24,Xcel Energy,External Withdrawal - XCEL ENERGY-PSCO  - XCELENERGY,261.43,Debit,Bills & Utilities,Utilities,6554 * Member Advantage Checking,,XCEL ENERGY-PSCO  - XCELENERGY ,false
1/7/24,Safeway,SAFEWAY #2246,52.94,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/5/24,Birch,TST* CHOOK ON BIRCH,46.07,Debit,Food & Dining,Dates,Chase Sapphire Preferred,,,false
1/5/24,Amazon,AMZN Mktp US*TK1V54SQ0,8.69,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/5/24,Etsy,"ETSY, INC.",34.85,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
1/5/24,Provident Funding,"External Withdrawal - PROVIDENT FUNDIN G ASSOCIATES, L.P. - ACH PMT",1882.57,Debit,Home,Mortgage & Rent,6554 * Member Advantage Checking,,"PROVIDENT FUNDIN G ASSOCIATES, L.P. - ACH PMT ",false
1/4/24,Target,TARGET.COM  *,21.97,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
1/4/24,Amazon,AMZN Mktp US*TK69G7BB0,10.61,Debit,Shopping,House Projects,Chase Freedom,,,false
1/4/24,Amazon,AMZN Mktp US*752GA7Q63,21.64,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/4/24,Target,TARGET        00034033,55.72,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
1/4/24,AMC Theatres,AMC ONLINE 9640,33.36,Debit,Food & Dining,Dates,Chase Freedom,,,false
1/4/24,Bank of America MasterCard,External Withdrawal - BK OF AMER MC  - ONLINE PMT,4000,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,BK OF AMER MC  - ONLINE PMT ,false
1/4/24,Amazon,AMZN Mktp US*TK8W28BW0,53.48,Debit,Shopping,House Projects,Chase Freedom,,,false
1/3/24,Costco,COSTCO *ANNUAL RENEWAL,60,Debit,Uncategorized,Membership Fees,Chase Freedom,,,false
1/3/24,American Express Credit Card,External Withdrawal - AMEX EPAYMENT AM - ACH PMT,78,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,AMEX EPAYMENT AM - ACH PMT ,false
1/3/24,Amazon,AMZN Mktp US*TK69H7PS0,16.7,Debit,Shopping,Home Supplies,Chase Freedom,,,false
1/3/24,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - EPAY,4368.81,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - EPAY ,false
1/3/24,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - EPAY,707.74,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - EPAY ,false
1/3/24,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,342,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
1/3/24,Vanguard,External Withdrawal - VANGUARD BUY INDIVIDUAL BUY - INVESTMENT,300,Debit,Investments,Retirement,6554 * Member Advantage Checking,,VANGUARD BUY INDIVIDUAL BUY - INVESTMENT ,false
1/2/24,King Soopers,KING SOOPERS,78.28,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
1/2/24,Safeway,SAFEWAY #2246,17.99,Debit,Food & Dining,Groceries,Chase Freedom,,,false
1/2/24,Payment,AUTOPAY PAYMENT - THANK YOU,78,Credit,Transfer,Credit Card Payment,Blue Cash Everyday®,,AUTOPAY PAYMENT - THANK YOU,false
1/2/24,Payment,Payment Thank You - Web,4368.81,Credit,Transfer,Credit Card Payment,Chase Freedom,,,false
1/2/24,Payment,Payment Thank You - Web,707.74,Credit,Transfer,Credit Card Payment,Chase Sapphire Preferred,,,false
1/2/24,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,677.55,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
1/2/24,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
1/2/24,College Invest Colorado 529,External Withdrawal - Colorado 529 ACH  - CONTRIB,125,Debit,Investments,529,6554 * Member Advantage Checking,,Colorado 529 ACH  - CONTRIB ,false
1/2/24,Apple Credit Card,External Withdrawal - APPLECARD GSBANK  - PAYMENT,9.79,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,APPLECARD GSBANK  - PAYMENT ,false
1/2/24,MBI Settlement,External Deposit - MBI  - SETL,119,Credit,Income,Reimbursement,6554 * Member Advantage Checking,,MBI  - SETL ,false
1/1/24,Transfer to Savings Account 1856,Withdrawal - Online Banking Transfer To XXXXXX1856 SAV,50,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1856 SAV,false
1/1/24,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
1/1/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
1/1/24,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,50,Credit,Transfer,Transfer,1856 * Member Advantage Savings,,Online Banking Transfer from XXXXXX6554 CK,false
1/1/24,Health,SCL HEALTH RSC PB,211.39,Debit,Health & Fitness,Doctor,Chase Freedom,,,false
1/1/24,Patreon,Patreon* Membership,5,Debit,Entertainment,Kyle,Chase Freedom,,,false
1/1/24,Automatic Payment,AUTOMATIC PAYMENT - THANK,677.55,Credit,Transfer,Transfer,Chase Sapphire Preferred,,,false
12/31/23,Airbnb,AIRBNB  HMCRS8BRBY,131.66,Debit,Travel,Travel,Chase Freedom,,,false
12/31/23,Safeway,SAFEWAY #2246,33.96,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
12/31/23,Apple,APPLE.COM/BILL,10.87,Debit,Entertainment,Entertainment,Chase Freedom,,,false
12/31/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,850,Debit,Gifts & Donations,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
12/30/23,Crema Coffee Prod,SP CREMA COFFEE PROD,44.99,Debit,Gifts & Donations,Gift,Chase Freedom,,,false
12/30/23,King Soopers,KING SOOPERS,95.1,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/30/23,Safeway,SAFEWAY #2246,25.44,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/30/23,Hulu,Hulu 877-8244858 CA,8.69,Debit,Bills & Utilities,Television,Chase Freedom,,,false
12/29/23,Goproject Careportal,GOPROJECT/CAREPORTAL,300,Debit,Gifts & Donations,Tithe,Chase Freedom,,,false
12/29/23,King Soopers,KING SOOPERS 0724 FUEL,32.95,Debit,Auto & Transport,Gas,Chase Sapphire Preferred,,,false
12/29/23,Redemptiondenver,External Withdrawal - redemptiondenver  - redemption,435.5,Debit,Gifts & Donations,Tithe,1864 * Member Advantage Checking,,redemptiondenver  - redemption ,false
12/29/23,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 379751,4131.65,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 379751 ,false
12/28/23,Chick-fil-A,CHICK-FIL-A #02636,37.63,Debit,Food & Dining,Fast Food,Chase Sapphire Preferred,,,false
12/28/23,Apex Park and Recreation,APEX PARK AND RECREATION,37.5,Debit,Entertainment,Entertainment,Chase Sapphire Preferred,,,false
12/28/23,Crema Coffee Prod,SP CREMA COFFEE PROD,42,Credit,Gifts & Donations,Gift,Chase Freedom,,,false
12/28/23,Paper Source,BARNES&NOBLE PAPERSOURCE,35.3,Debit,Shopping,Shopping,Chase Freedom,,,false
12/27/23,Lowe's,LOWES #00102*,239.8,Debit,Home,Home Improvement,Chase Sapphire Preferred,,,false
12/26/23,The Hair Studio at Li,SQ *THE HAIR STUDIO AT LI,36,Debit,Personal Care,Hair,Chase Freedom,,,false
12/24/23,King Soopers,KING SOOPERS,205.39,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/23/23,Amazon,AMZN Mktp US*8638G5VF3,11.15,Debit,Shopping,Shopping,Chase Freedom,,,false
12/23/23,Wild Flowers,WILD FLOWERS,42.27,Debit,Shopping,Shopping,Chase Freedom,,,false
12/23/23,Broomtail,SP BROOMTAIL,51.14,Debit,Uncategorized,Uncategorized,Chase Freedom,,,false
12/23/23,Interest Income,Dividend/Interest,1.61,Credit,Income,Interest Income,1864 * Member Advantage Checking,,,false
12/23/23,Interest Income,Dividend/Interest,2.75,Credit,Income,Interest Income,1856 * Member Advantage Savings,,,false
12/22/23,Amazon,AMZN Mktp US*DE1689TR3,64.01,Debit,Shopping,Shopping,Chase Freedom,,,false
12/22/23,Amazon,AMZN Mktp US*189FI07D3,17.65,Debit,Shopping,Shopping,Chase Freedom,,,false
12/22/23,Safeway,SAFEWAY #2246,8.98,Debit,Food & Dining,Groceries,Chase Sapphire Preferred,,,false
12/22/23,Gusto O Pay,External Deposit - GUSTO dr9o - PAY 210430,9677.87,Credit,Income,Paycheck,6554 * Member Advantage Checking,,GUSTO dr9o - PAY 210430 ,false
12/21/23,Safeway,SAFEWAY #2246,30.37,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/21/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAYBUS,1061.19,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAYBUS ,false
12/21/23,The Navigators,External Withdrawal - THE NAVIGATORS 12192023R - DONOR EFT,75,Debit,Gifts & Donations,Tithe,6554 * Member Advantage Checking,,THE NAVIGATORS 12192023R - DONOR EFT ,false
12/20/23,Talulah Jones,TALULAH JONES,28.29,Debit,Shopping,Shopping,Chase Freedom,,,false
12/20/23,Sesen Skin Body,BLVD   *SESEN SKIN BODY W,142.8,Debit,Personal Care,Personal Care,Chase Freedom,,,false
12/20/23,Amazon,Amazon.com*8B1L02S03,20.69,Debit,Shopping,Shopping,Chase Freedom,,,false
12/20/23,Amazon,AMZN Mktp US*ZE2ZS9393,45.15,Debit,Shopping,Shopping,Chase Freedom,,,false
12/20/23,Automatic Payment,AUTOMATIC PAYMENT - THANK,1061.19,Credit,Transfer,Transfer,B. BOYD,Business,,false
12/20/23,Chase Credit Card,External Withdrawal - CHASE CREDIT CRD  - AUTOPAY,3636.16,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,CHASE CREDIT CRD  - AUTOPAY ,false
12/19/23,King Soopers,KING SOOPERS,184.96,Debit,Food & Dining,Groceries,B. BOYD,Business,,false
12/19/23,Amazon,Amazon.com*4F5WQ3LE3,40.14,Debit,Shopping,Shopping,Chase Freedom,,,false
12/19/23,Automatic Payment,AUTOMATIC PAYMENT - THANK,3636.16,Credit,Transfer,Transfer,Chase Freedom,,,false
12/19/23,Trader Joe's,TRADER JOE S #300,26.23,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/18/23,Epic Mount Gear Aurora,EPIC MOUNT GEAR AURORA,84.8,Debit,Uncategorized,Uncategorized,Chase Sapphire Preferred,,,false
12/18/23,Transfer to Checking Account 1864,Withdrawal - Online Banking Transfer To XXXXXX1864 CK,435.5,Debit,Transfer,Transfer,6554 * Member Advantage Checking,,Online Banking Transfer To XXXXXX1864 CK,false
12/18/23,Transfer From Xxxxxx6554,Deposit - Online Banking Transfer from XXXXXX6554 CK,435.5,Credit,Transfer,Transfer,1864 * Member Advantage Checking,,Online Banking Transfer from XXXXXX6554 CK,false
12/18/23,Amazon,AMZN Mktp US*P71P52UX3,11.15,Debit,Shopping,Shopping,Chase Freedom,,,false
12/18/23,Amazon,AMZN Mktp US*9T8TV4RK3,32.91,Debit,Shopping,Shopping,Chase Freedom,,,false
12/18/23,Amazon,AMZN Mktp US*HA7FL87E3,247.83,Debit,Shopping,Shopping,Chase Freedom,,,false
12/18/23,Safeway,SAFEWAY #2246,9.51,Debit,Food & Dining,Groceries,Chase Freedom,,,false
12/18/23,King Soopers,KING SOOPERS 0724 FUEL,35.54,Debit,Auto & Transport,Gas,Chase Freedom,,,false
12/18/23,Bank of America MasterCard,External Withdrawal - BK OF AMER MC  - ONLINE PMT,164,Debit,Transfer,Credit Card Payment,6554 * Member Advantage Checking,,BK OF AMER MC  - ONLINE PMT ,false
12/18/23,MBI Settlement,External Deposit - MBI  - SETL,55,Credit,Health & Fitness,Doctor,6554 * Member Advantage Checking,,MBI  - SETL ,false
